timestamp,open,high,low,close,volume
1706895000000,148.46,148.55,148.409,148.525,11079229965.21
1706896800000,148.525,148.566,148.37,148.395,12882280014.0381
1706898600000,148.395,148.415,148.24,148.306,10495570053.1006
1706900400000,148.308,148.348,148.285,148.305,9606910064.6973
1706902200000,148.305,148.354,148.23,148.327,8979410057.0679
1706904000000,148.328,148.351,148.245,148.321,5714589973.4497
1706905800000,148.322,148.347,148.281,148.308,6526279983.5205
1706907600000,148.307,148.324,148.273,148.305,3276720016.4795
1706909400000,148.303,148.404,148.288,148.308,4240779987.3352
1707084000000,148.381,148.48,148.33,148.426,544479999.7807
1707085800000,148.426,148.472,148.349,148.455,628020000.1001
1707087600000,148.471,148.673,148.438,148.563,4639690025.3296
1707089400000,148.566,148.582,148.469,148.512,3795540008.5449
1707177600000,148.663,148.664,148.54,148.619,6519390003.2043
1707179400000,148.618,148.653,148.562,148.591,7984549942.0166
1707181200000,148.591,148.601,148.5,148.51,6546680038.4521
1707183000000,148.508,148.579,148.464,148.519,7710969985.9619
1707184800000,148.52,148.588,148.505,148.559,6931740013.1226
1707186600000,148.56,148.583,148.526,148.576,6473979961.3953
1707188400000,148.576,148.652,148.536,148.639,7147010078.4302
1707190200000,148.64,148.671,148.593,148.629,9226159934.9976
1707192000000,148.628,148.63,148.499,148.5,7666549968.7195
1707193800000,148.498,148.553,148.429,148.466,6696880004.8828
