timestamp,open,high,low,close,volume
1605123000000,1863.755,1865.038,1862.605,1863.455,1175439.9855
1605124800000,1863.465,1864.495,1862.688,1863.025,995510.0007
1605126600000,1863.025,1864.358,1862.745,1863.665,910919.9988
1605128400000,1863.665,1865.925,1863.555,1865.205,311075
1605130200000,1865.155,1865.748,1864.598,1865.228,185760.0018
1605135600000,1864.598,1868.248,1864.495,1864.708,514810.0008
1605137400000,1864.685,1866.328,1863.818,1865.458,455459.9989
1605139200000,1865.468,1865.978,1862.758,1863.335,721680.0004
1605141000000,1863.345,1865.438,1862.588,1865.078,618229.9983
1605142800000,1865.028,1867.808,1862.878,1867.078,1630439.9986
1605144600000,1867.145,1871.365,1867.095,1870.835,1714409.9902
1605146400000,1870.835,1871.625,1868.145,1868.645,1204530.0156
1605148200000,1868.665,1870.858,1868.665,1870.238,727170.0003
1605150000000,1870.228,1872.108,1869.695,1871.478,894359.9975
1605151800000,1871.508,1871.508,1869.388,1870.438,686580.0014
1605153600000,1870.438,1871.048,1869.318,1870.048,338530.0012
1605155400000,1870.058,1870.308,1869.418,1869.875,319700.002
1605157200000,1869.845,1872.408,1869.578,1872.188,667190.0004
1605159000000,1872.178,1872.528,1868.618,1869.955,1015940.005
1605160800000,1870.025,1870.925,1868.378,1869.448,1096329.9992
1605162600000,1869.448,1871.328,1867.248,1869.448,1185399.9896
1605164400000,1869.428,1870.635,1867.805,1870.078,973209.9995
1605166200000,1870.018,1871.688,1867.398,1868.598,1370629.9895
1605168000000,1868.658,1870.198,1863.098,1865.055,1911120.0124
1605169800000,1865.075,1869.178,1863.395,1867.365,1552470.0005
1605171600000,1867.355,1869.895,1864.695,1869.688,1396460.0042
1605173400000,1869.688,1872.928,1869.218,1870.638,1396910.0006
1605175200000,1870.638,1871.338,1868.458,1868.458,1227420.0022
1605177000000,1868.498,1868.998,1867.125,1868.308,1154460.0092
1605178800000,1868.318,1872.415,1868.198,1871.288,1279740.0001
1605180600000,1871.298,1872.275,1869.655,1870.405,1169260.0027
1605182400000,1870.395,1871.905,1870.048,1871.065,1248769.9967
1605184200000,1871.085,1872.428,1870.028,1870.518,1300709.9982
1605186000000,1870.568,1871.545,1867.445,1870.995,1991660.0063
1605187800000,1871.088,1879.7,1869.528,1876.858,2218040.0006
1605189600000,1876.858,1878.835,1876.058,1876.218,2278249.9939
1605191400000,1876.228,1880.275,1874.538,1879.455,3025900.0137
1605193200000,1879.455,1880.878,1875.668,1880.428,2510859.9961
1605195000000,1880.428,1883.698,1877.878,1878.808,2080480.0056
1605196800000,1878.808,1881.988,1878.088,1880.725,1586140.0124
1605198600000,1880.745,1881.055,1877.038,1880.255,1437079.9996
1605200400000,1880.255,1882.468,1879.975,1881.808,1391490.0105
1605202200000,1881.795,1882.888,1877.178,1877.298,1233850.0023
1605204000000,1877.295,1877.338,1874.175,1875.068,2591960.0166
1605205800000,1874.948,1877.828,1874.728,1877.758,1407759.998
1605207600000,1877.718,1877.745,1875.878,1875.885,1111540.0102
1605209400000,1875.878,1877.258,1875.588,1876.848,1055470.001
1605211200000,1876.828,1877.048,1875.045,1875.725,1557450.0002
1605213000000,1875.735,1876.048,1874.025,1875.535,1517140.0104
1605214800000,1875.535,1877.348,1875.105,1876.088,822760.008
1605216600000,1876.088,1877.158,1875.758,1876.588,168829.9992
1605222000000,1876.928,1877.268,1874.955,1876.005,385060.0007
1605223800000,1875.985,1876.785,1875.138,1875.668,294249.9998
1605225600000,1875.658,1876.058,1873.978,1875.165,529529.9985
1605227400000,1875.185,1878.335,1874.745,1877.618,889010.001
1605229200000,1877.578,1881.865,1876.515,1880.868,1178129.9999
1605231000000,1880.868,1881.308,1878.418,1879.078,1485979.9985
1605232800000,1879.128,1880.788,1878.478,1878.825,911600.003
1605234600000,1878.845,1880.305,1878.185,1879.018,730239.992
1605236400000,1878.998,1879.488,1876.208,1876.208,518390.0031
